NACA,Camber,Thickness,Re,Mach,Alpha,Cl,Cd,Cm
4406,4,6,125000,0.25,-4,-0.04996,0.036833,-0.085246
4406,4,6,125000,0.25,-3,0.096634,0.019283,-0.098422
4406,4,6,125000,0.25,-2,0.210234,0.015581,-0.099513
4406,4,6,125000,0.25,-1,0.321718,0.01431,-0.099809
4406,4,6,125000,0.25,0,0.432169,0.013927,-0.099786
4406,4,6,125000,0.25,1,0.541497,0.014124,-0.099539
4406,4,6,125000,0.25,2,0.649383,0.01482,-0.099065
4406,4,6,125000,0.25,3,0.755223,0.016033,-0.098298
4406,4,6,125000,0.25,4,0.858055,0.017862,-0.097126
4406,4,6,125000,0.25,5,0.956234,0.020517,-0.095373
4406,4,6,125000,0.25,6,1.04636,0.024439,-0.092708
4406,4,6,125000,0.25,7,1.121323,0.030685,-0.088541
4406,4,6,125000,0.25,8,1.167885,0.041054,-0.082436
4406,4,6,125000,0.25,9,1.191226,0.057526,-0.078116
4406,4,6,125000,0.25,10,1.172483,0.081393,-0.08105
4406,4,6,125000,0.25,11,1.117755,0.121449,-0.103511
4406,4,6,125000,0.25,12,1.072464,0.155625,-0.121212
4406,4,6,125000,0.25,13,0.992274,0.188451,-0.138189
4406,4,6,125000,0.25,14,0.983371,0.213524,-0.145415
4406,4,6,125000,0.25,15,0.98238,0.238151,-0.151729
4406,4,6,125000,0.25,16,0.986814,0.262032,-0.156893
4406,4,6,125000,0.25,17,0.992165,0.284814,-0.160835
4406,4,6,125000,0.25,18,0.999886,0.308203,-0.164859
4406,4,6,125000,0.25,19,1.009203,0.332152,-0.168948
4406,4,6,125000,0.25,20,1.016647,0.355344,-0.172282
4406,4,6,125000,0.35,-20,-0.639579,0.309516,0.063448
4406,4,6,125000,0.35,-19,-0.619632,0.28885,0.05939
4406,4,6,125000,0.35,-18,-0.599251,0.268813,0.055524
4406,4,6,125000,0.35,-17,-0.578701,0.249485,0.051874
4406,4,6,125000,0.35,-16,-0.557921,0.230817,0.048412
4406,4,6,125000,0.35,-15,-0.536913,0.212781,0.045106
4406,4,6,125000,0.35,-14,-0.516328,0.195573,0.041977
4406,4,6,125000,0.35,-13,-0.495615,0.178953,0.038878
4406,4,6,125000,0.35,-12,-0.475349,0.163082,0.035744
4406,4,6,125000,0.35,-11,-0.455302,0.147854,0.032351
4406,4,6,125000,0.35,-10,-0.435023,0.133163,0.028335
4406,4,6,125000,0.35,-9,-0.413657,0.118935,0.023055
4406,4,6,125000,0.35,-8,-0.388634,0.104816,0.015331
4406,4,6,125000,0.35,-7,-0.355881,0.090642,0.003483
4406,4,6,125000,0.35,-6,-0.304968,0.075782,-0.015536
4406,4,6,125000,0.35,-5,-0.216293,0.05925,-0.045317
4406,4,6,125000,0.35,-4,-0.062647,0.039554,-0.083007
4406,4,6,125000,0.35,-3,0.09556,0.020777,-0.100833
4406,4,6,125000,0.35,-2,0.214536,0.015958,-0.10233
4406,4,6,125000,0.35,-1,0.329956,0.014638,-0.102614
4406,4,6,125000,0.35,0,0.444111,0.014279,-0.102546
4406,4,6,125000,0.35,1,0.557038,0.014506,-0.102233
4406,4,6,125000,0.35,2,0.668406,0.015228,-0.101645
4406,4,6,125000,0.35,3,0.777626,0.01646,-0.1007
4406,4,6,125000,0.35,4,0.883619,0.018305,-0.099248
4406,4,6,125000,0.35,5,0.984372,0.020997,-0.097053
4406,4,6,125000,0.35,6,1.074653,0.025128,-0.093585
4406,4,6,125000,0.35,7,1.146577,0.032041,-0.088383
4406,4,6,125000,0.35,8,1.184683,0.04342,-0.081514
4406,4,6,125000,0.35,9,1.200273,0.060724,-0.078208
4406,4,6,125000,0.35,10,1.170057,0.086042,-0.083933
4406,4,6,125000,0.35,11,1.114919,0.125906,-0.106689
4406,4,6,125000,0.35,12,1.025821,0.160545,-0.126323
4406,4,6,125000,0.35,13,0.999495,0.190648,-0.138954
4406,4,6,125000,0.35,14,0.991457,0.216888,-0.147144
4406,4,6,125000,0.35,15,0.991926,0.241417,-0.153268
4406,4,6,125000,0.35,16,0.996966,0.265262,-0.158428
4406,4,6,125000,0.35,17,1.00539,0.289619,-0.163385
4406,4,6,125000,0.35,18,1.012941,0.312989,-0.167333
4406,4,6,125000,0.35,19,1.02368,0.337629,-0.171773
4406,4,6,125000,0.35,20,1.031486,0.361185,-0.175232
4406,4,6,125000,0.45,-20,-0.652347,0.316546,0.063614
4406,4,6,125000,0.45,-19,-0.631149,0.295257,0.05914
4406,4,6,125000,0.45,-18,-0.608742,0.274351,0.05476
4406,4,6,125000,0.45,-17,-0.585409,0.253962,0.050487
4406,4,6,125000,0.45,-16,-0.563269,0.234853,0.046583
4406,4,6,125000,0.45,-15,-0.541415,0.216556,0.043007
4406,4,6,125000,0.45,-14,-0.516911,0.198157,0.03916
4406,4,6,125000,0.45,-13,-0.495886,0.181598,0.035865
4406,4,6,125000,0.45,-12,-0.472101,0.164802,0.032187
4406,4,6,125000,0.45,-11,-0.45078,0.149443,0.02859
4406,4,6,125000,0.45,-10,-0.427896,0.134297,0.024277
4406,4,6,125000,0.45,-9,-0.404783,0.119873,0.019035
4406,4,6,125000,0.45,-8,-0.37809,0.105455,0.011508
4406,4,6,125000,0.45,-7,-0.345802,0.091369,0.000692
4406,4,6,125000,0.45,-6,-0.298049,0.076718,-0.01659
4406,4,6,125000,0.45,-5,-0.218299,0.060926,-0.04344
4406,4,6,125000,0.45,-4,-0.076832,0.042532,-0.080203
4406,4,6,125000,0.45,-3,0.092553,0.023557,-0.103973
4406,4,6,125000,0.45,-2,0.221892,0.016478,-0.106828
4406,4,6,125000,0.45,-1,0.343407,0.014958,-0.107115
4406,4,6,125000,0.45,0,0.46325,0.01461,-0.106989
4406,4,6,125000,0.45,1,0.581713,0.014883,-0.106581
4406,4,6,125000,0.45,2,0.698518,0.015663,-0.105823
4406,4,6,125000,0.45,3,0.813002,0.016963,-0.104569
4406,4,6,125000,0.45,4,0.923965,0.01889,-0.102613
4406,4,6,125000,0.45,5,1.028739,0.021717,-0.099608
4406,4,6,125000,0.45,6,1.119805,0.026237,-0.094835
4406,4,6,125000,0.45,7,1.186696,0.034073,-0.088115
4406,4,6,125000,0.45,8,1.219884,0.046589,-0.081362
4406,4,6,125000,0.45,9,1.218277,0.065331,-0.07986
4406,4,6,125000,0.45,10,1.171245,0.092554,-0.089034
4406,4,6,125000,0.45,11,1.109349,0.13108,-0.111111
4406,4,6,125000,0.45,12,1.031572,0.166685,-0.131246
4406,4,6,125000,0.45,13,1.014028,0.196306,-0.143065
4406,4,6,125000,0.45,14,1.009651,0.222375,-0.150886
4406,4,6,125000,0.45,15,1.01119,0.247257,-0.157146
4406,4,6,125000,0.45,16,1.017046,0.271298,-0.162161
4406,4,6,125000,0.45,17,1.026824,0.296444,-0.167575
4406,4,6,125000,0.45,18,1.035469,0.320629,-0.171885
4406,4,6,125000,0.45,19,1.046984,0.34584,-0.176523
4406,4,6,125000,0.45,20,1.054977,0.369994,-0.180235
4406,4,6,125000,0.55,-20,-0.67413,0.327428,0.065084
4406,4,6,125000,0.55,-19,-0.650328,0.304906,0.059791
4406,4,6,125000,0.55,-18,-0.625882,0.283086,0.054685
4406,4,6,125000,0.55,-17,-0.600988,0.262031,0.049789
4406,4,6,125000,0.55,-16,-0.575693,0.241741,0.045099
4406,4,6,125000,0.55,-15,-0.549899,0.222162,0.040571
4406,4,6,125000,0.55,-14,-0.523965,0.203387,0.036218
4406,4,6,125000,0.55,-13,-0.497935,0.185397,0.031977
4406,4,6,125000,0.55,-12,-0.472106,0.168246,0.027783
4406,4,6,125000,0.55,-11,-0.446417,0.151875,0.023481
4406,4,6,125000,0.55,-10,-0.420635,0.136215,0.018794
4406,4,6,125000,0.55,-9,-0.394029,0.121161,0.013209
4406,4,6,125000,0.55,-8,-0.364838,0.106496,0.005852
4406,4,6,125000,0.55,-7,-0.331956,0.092394,-0.004012
4406,4,6,125000,0.55,-6,-0.287219,0.078003,-0.01905
4406,4,6,125000,0.55,-5,-0.214297,0.062592,-0.043146
4406,4,6,125000,0.55,-4,-0.091723,0.045848,-0.076646
4406,4,6,125000,0.55,-3,0.085061,0.027588,-0.106955
4406,4,6,125000,0.55,-2,0.233,0.017446,-0.113598
4406,4,6,125000,0.55,-1,0.364499,0.015369,-0.114047
4406,4,6,125000,0.55,0,0.493274,0.015024,-0.113871
4406,4,6,125000,0.55,1,0.620408,0.015376,-0.113324
4406,4,6,125000,0.55,2,0.745813,0.016272,-0.112252
4406,4,6,125000,0.55,3,0.868847,0.01772,-0.110392
4406,4,6,125000,0.55,4,0.988184,0.019824,-0.107389
4406,4,6,125000,0.55,5,1.100377,0.022893,-0.102663
4406,4,6,125000,0.55,6,1.195488,0.027825,-0.095297
4406,4,6,125000,0.55,7,1.264436,0.03601,-0.086011
4406,4,6,125000,0.55,8,1.291834,0.049492,-0.078966
4406,4,6,125000,0.55,9,1.255335,0.071723,-0.082452
4406,4,6,125000,0.55,10,1.178089,0.106271,-0.101071
4406,4,6,125000,0.55,11,1.09514,0.139773,-0.119851
4406,4,6,125000,0.55,12,1.053582,0.173292,-0.13651
4406,4,6,125000,0.55,13,1.03875,0.202935,-0.148207
4406,4,6,125000,0.55,14,1.037832,0.230059,-0.156713
4406,4,6,125000,0.55,15,1.042957,0.256254,-0.163751
4406,4,6,125000,0.55,16,1.051165,0.281626,-0.16952
4406,4,6,125000,0.55,17,1.061319,0.307121,-0.1749
4406,4,6,125000,0.55,18,1.072016,0.33263,-0.179864
4406,4,6,125000,0.55,19,1.083427,0.358493,-0.184696
4406,4,6,125000,0.55,20,1.094598,0.384578,-0.189342
4406,4,6,125000,0.65,-20,-0.716057,0.346172,0.070579
4406,4,6,125000,0.65,-19,-0.688676,0.321852,0.063894
4406,4,6,125000,0.65,-18,-0.66028,0.298246,0.057353
4406,4,6,125000,0.65,-17,-0.631018,0.275414,0.050986
4406,4,6,125000,0.65,-16,-0.601057,0.253412,0.044815
4406,4,6,125000,0.65,-15,-0.570494,0.232258,0.038841
4406,4,6,125000,0.65,-14,-0.539382,0.211949,0.033048
4406,4,6,125000,0.65,-13,-0.50796,0.192527,0.027431
4406,4,6,125000,0.65,-12,-0.476511,0.174036,0.021954
4406,4,6,125000,0.65,-11,-0.445115,0.156455,0.016513
4406,4,6,125000,0.65,-10,-0.413682,0.139739,0.010892
4406,4,6,125000,0.65,-9,-0.381652,0.123799,0.004668
4406,4,6,125000,0.65,-8,-0.348083,0.108538,-0.00276
4406,4,6,125000,0.65,-7,-0.311249,0.093833,-0.012263
4406,4,6,125000,0.65,-6,-0.267337,0.079478,-0.025268
4406,4,6,125000,0.65,-5,-0.204904,0.064946,-0.044797
4406,4,6,125000,0.65,-4,-0.101325,0.049456,-0.073818
4406,4,6,125000,0.65,-3,0.07283,0.0324,-0.108908
4406,4,6,125000,0.65,-2,0.249338,0.019645,-0.123786
4406,4,6,125000,0.65,-1,0.399312,0.016078,-0.125166
4406,4,6,125000,0.65,0,0.543531,0.015733,-0.125
4406,4,6,125000,0.65,1,0.686027,0.016287,-0.124227
4406,4,6,125000,0.65,2,0.827599,0.017511,-0.122423
4406,4,6,125000,0.65,3,0.96816,0.019502,-0.118889
4406,4,6,125000,0.65,4,1.100128,0.023536,-0.113349
4406,4,6,125000,0.65,5,1.210857,0.031111,-0.106579
4406,4,6,125000,0.65,6,1.272558,0.044042,-0.100767
4406,4,6,125000,0.65,7,1.276824,0.061361,-0.099399
4406,4,6,125000,0.65,8,1.178031,0.095026,-0.102489
4406,4,6,125000,0.65,9,1.217166,0.105027,-0.111342
4406,4,6,125000,0.65,10,1.159278,0.127127,-0.119898
4406,4,6,125000,0.65,11,1.117225,0.155436,-0.134008
4406,4,6,125000,0.65,12,1.093259,0.185614,-0.147621
4406,4,6,125000,0.65,13,1.086377,0.214675,-0.158499
4406,4,6,125000,0.65,14,1.088647,0.242903,-0.167659
4406,4,6,125000,0.65,15,1.09624,0.270227,-0.175225
4406,4,6,125000,0.65,16,1.106862,0.297406,-0.182027
4406,4,6,125000,0.65,17,1.118903,0.324566,-0.188242
4406,4,6,125000,0.65,18,1.131504,0.351838,-0.194043
4406,4,6,125000,0.65,19,1.144205,0.37934,-0.199571
4406,4,6,125000,0.65,20,1.156933,0.40722,-0.204968
4406,4,6,125000,0.7,-20,-0.752469,0.361039,0.077331
4406,4,6,125000,0.7,-19,-0.72233,0.33532,0.069421
4406,4,6,125000,0.7,-18,-0.690856,0.310328,0.061594
4406,4,6,125000,0.7,-17,-0.658159,0.286118,0.053884
4406,4,6,125000,0.7,-16,-0.624396,0.262753,0.046331
4406,4,6,125000,0.7,-15,-0.589738,0.240282,0.03897
4406,4,6,125000,0.7,-14,-0.554375,0.218748,0.031825
4406,4,6,125000,0.7,-13,-0.518547,0.19819,0.024914
4406,4,6,125000,0.7,-12,-0.4825,0.178638,0.018228
4406,4,6,125000,0.7,-11,-0.446462,0.160098,0.011717
4406,4,6,125000,0.7,-10,-0.410395,0.142536,0.005191
4406,4,6,125000,0.7,-9,-0.373946,0.125885,-0.001698
4406,4,6,125000,0.7,-8,-0.33645,0.110065,-0.009453
4406,4,6,125000,0.7,-7,-0.2967,0.094988,-0.018778
4406,4,6,125000,0.7,-6,-0.251828,0.080498,-0.030838
4406,4,6,125000,0.7,-5,-0.192819,0.066179,-0.048168
4406,4,6,125000,0.7,-4,-0.099917,0.05138,-0.073946
4406,4,6,125000,0.7,-3,0.065713,0.035179,-0.109326
4406,4,6,125000,0.7,-2,0.260345,0.02167,-0.130612
4406,4,6,125000,0.7,-1,0.427229,0.016793,-0.133668
4406,4,6,125000,0.7,0,0.58541,0.016478,-0.133666
4406,4,6,125000,0.7,1,0.740597,0.018127,-0.133228
4406,4,6,125000,0.7,2,0.884996,0.023364,-0.134163
4406,4,6,125000,0.7,3,0.993538,0.032325,-0.134756
4406,4,6,125000,0.7,4,1.056388,0.043435,-0.132667
4406,4,6,125000,0.7,5,1.094924,0.055994,-0.129993
4406,4,6,125000,0.7,6,1.125252,0.069754,-0.127737
4406,4,6,125000,0.7,7,1.144198,0.085615,-0.126835
4406,4,6,125000,0.7,8,1.153525,0.103392,-0.127899
4406,4,6,125000,0.7,9,1.154621,0.123217,-0.131514
4406,4,6,125000,0.7,10,1.147764,0.144907,-0.137664
4406,4,6,125000,0.7,11,1.136491,0.168449,-0.145674
4406,4,6,125000,0.7,12,1.126481,0.195482,-0.156746
4406,4,6,125000,0.7,13,1.124279,0.223819,-0.167083
4406,4,6,125000,0.7,14,1.128507,0.252333,-0.176328
4406,4,6,125000,0.7,15,1.137604,0.280777,-0.184615
4406,4,6,125000,0.7,16,1.149365,0.309102,-0.192058
4406,4,6,125000,0.7,17,1.162363,0.337442,-0.198878
4406,4,6,125000,0.7,18,1.175768,0.365893,-0.205235
4406,4,6,125000,0.7,19,1.188995,0.394516,-0.211238
4406,4,6,125000,0.7,20,1.20186,0.423403,-0.217005
4406,4,6,125000,0.75,-20,-0.8125,0.383488,0.091777
4406,4,6,125000,0.75,-19,-0.778762,0.355814,0.081999
4406,4,6,125000,0.75,-18,-0.742884,0.328796,0.072049
4406,4,6,125000,0.75,-17,-0.704974,0.302522,0.061985
4406,4,6,125000,0.75,-16,-0.6652,0.277081,0.051889
4406,4,6,125000,0.75,-15,-0.623825,0.252567,0.041872
4406,4,6,125000,0.75,-14,-0.581193,0.229071,0.032062
4406,4,6,125000,0.75,-13,-0.537744,0.206678,0.022587
4406,4,6,125000,0.75,-12,-0.493934,0.185448,0.013549
4406,4,6,125000,0.75,-11,-0.450156,0.165413,0.004976
4406,4,6,125000,0.75,-10,-0.40664,0.146563,-0.003228
4406,4,6,125000,0.75,-9,-0.363208,0.128843,-0.011346
4406,4,6,125000,0.75,-8,-0.319638,0.112201,-0.019745
4406,4,6,125000,0.75,-7,-0.275205,0.096557,-0.029013
4406,4,6,125000,0.75,-6,-0.227946,0.081792,-0.040087
4406,4,6,125000,0.75,-5,-0.1715,0.067608,-0.054924
4406,4,6,125000,0.75,-4,-0.088884,0.05345,-0.076831
4406,4,6,125000,0.75,-3,0.062239,0.038342,-0.110168
4406,4,6,125000,0.75,-2,0.276578,0.024736,-0.139059
4406,4,6,125000,0.75,-1,0.47409,0.019578,-0.148682
4406,4,6,125000,0.75,0,0.641197,0.023826,-0.156852
4406,4,6,125000,0.75,1,0.754419,0.032431,-0.161019
4406,4,6,125000,0.75,2,0.825991,0.042257,-0.159409
4406,4,6,125000,0.75,3,0.884873,0.053109,-0.157221
4406,4,6,125000,0.75,4,0.933807,0.06458,-0.154451
4406,4,6,125000,0.75,5,0.981867,0.077343,-0.152834
4406,4,6,125000,0.75,6,1.027988,0.09151,-0.152045
4406,4,6,125000,0.75,7,1.067179,0.106954,-0.151556
4406,4,6,125000,0.75,8,1.102403,0.124406,-0.152486
4406,4,6,125000,0.75,9,1.130971,0.143715,-0.1548
4406,4,6,125000,0.75,10,1.154453,0.164721,-0.158607
4406,4,6,125000,0.75,11,1.169105,0.187374,-0.164034
4406,4,6,125000,0.75,12,1.177679,0.211472,-0.171076
4406,4,6,125000,0.75,13,1.181909,0.237664,-0.179897
4406,4,6,125000,0.75,14,1.187395,0.265925,-0.189215
4406,4,6,125000,0.75,15,1.197174,0.295265,-0.198076
4406,4,6,125000,0.75,16,1.209497,0.325019,-0.206347
4406,4,6,125000,0.75,17,1.223024,0.354884,-0.213957
4406,4,6,125000,0.75,18,1.236853,0.384863,-0.221022
4406,4,6,125000,0.75,19,1.250343,0.414959,-0.227631
4406,4,6,125000,0.75,20,1.26341,0.445293,-0.233933
4406,4,6,125000,0.8,-20,-0.917397,0.42008,0.121535
4406,4,6,125000,0.8,-19,-0.881334,0.389976,0.110122
4406,4,6,125000,0.8,-18,-0.841998,0.360368,0.098076
4406,4,6,125000,0.8,-17,-0.799211,0.33134,0.085349
4406,4,6,125000,0.8,-16,-0.752771,0.302979,0.071887
4406,4,6,125000,0.8,-15,-0.702498,0.275388,0.057646
4406,4,6,125000,0.8,-14,-0.648159,0.248661,0.042572
4406,4,6,125000,0.8,-13,-0.589605,0.222906,0.026655
4406,4,6,125000,0.8,-12,-0.526622,0.198206,0.0099
4406,4,6,125000,0.8,-11,-0.458491,0.174578,-0.007877
4406,4,6,125000,0.8,-10,-0.388501,0.152386,-0.025012
4406,4,6,125000,0.8,-9,-0.329233,0.132616,-0.036245
4406,4,6,125000,0.8,-8,-0.277836,0.114862,-0.044031
4406,4,6,125000,0.8,-7,-0.227242,0.09849,-0.052026
4406,4,6,125000,0.8,-6,-0.17684,0.083391,-0.060663
4406,4,6,125000,0.8,-5,-0.122005,0.069351,-0.071642
4406,4,6,125000,0.8,-4,-0.047028,0.056071,-0.089208
4406,4,6,125000,0.8,-3,0.084467,0.04369,-0.120167
4406,4,6,125000,0.8,-2,0.281645,0.035975,-0.160296
4406,4,6,125000,0.8,-1,0.435537,0.035715,-0.178068
4406,4,6,125000,0.8,0,0.548843,0.040622,-0.181352
4406,4,6,125000,0.8,1,0.640932,0.04925,-0.180944
4406,4,6,125000,0.8,2,0.722108,0.059799,-0.180307
4406,4,6,125000,0.8,3,0.797479,0.071638,-0.180078
4406,4,6,125000,0.8,4,0.868131,0.084675,-0.180165
4406,4,6,125000,0.8,5,0.934213,0.098906,-0.18052
4406,4,6,125000,0.8,6,0.995677,0.114393,-0.181185
4406,4,6,125000,0.8,7,1.052839,0.131307,-0.182317
4406,4,6,125000,0.8,8,1.105867,0.14988,-0.184063
4406,4,6,125000,0.8,9,1.154086,0.170249,-0.186534
4406,4,6,125000,0.8,10,1.196832,0.192354,-0.189793
4406,4,6,125000,0.8,11,1.233644,0.215943,-0.193775
4406,4,6,125000,0.8,12,1.264128,0.240721,-0.198428
4406,4,6,125000,0.8,13,1.287804,0.266418,-0.203781
4406,4,6,125000,0.8,14,1.304021,0.292843,-0.210001
4406,4,6,125000,0.8,15,1.31158,0.320047,-0.217556
4406,4,6,125000,0.8,16,1.312393,0.349047,-0.226771
4406,4,6,125000,0.8,17,1.321615,0.380799,-0.236003
4406,4,6,125000,0.8,18,1.333738,0.413119,-0.244427
4406,4,6,125000,0.8,19,1.523982,0.51545,-0.308222
4406,4,6,125000,0.8,20,1.358302,0.477966,-0.259221
4406,4,6,125000,0.85,-20,-1.152193,0.503007,0.185205
4406,4,6,125000,0.85,-19,-1.115749,0.46843,0.172314
4406,4,6,125000,0.85,-18,-1.074447,0.433955,0.15825
4406,4,6,125000,0.85,-17,-1.027876,0.399697,0.142893
4406,4,6,125000,0.85,-16,-0.975724,0.365823,0.126154
4406,4,6,125000,0.85,-15,-0.918133,0.3326,0.108134
4406,4,6,125000,0.85,-14,-0.855467,0.300333,0.089015
4406,4,6,125000,0.85,-13,-0.787682,0.269233,0.068809
4406,4,6,125000,0.85,-12,-0.714559,0.239478,0.047463
4406,4,6,125000,0.85,-11,-0.636174,0.211301,0.025049
4406,4,6,125000,0.85,-10,-0.553151,0.18499,0.001799
4406,4,6,125000,0.85,-9,-0.46622,0.160714,-0.021827
4406,4,6,125000,0.85,-8,-0.376766,0.13872,-0.04531
4406,4,6,125000,0.85,-7,-0.287674,0.119206,-0.067688
4406,4,6,125000,0.85,-6,-0.209046,0.102486,-0.086023
4406,4,6,125000,0.85,-5,-0.151181,0.088379,-0.097391
4406,4,6,125000,0.85,-4,-0.113281,0.076389,-0.103844
4406,4,6,125000,0.85,-3,-0.08745,0.067642,-0.116901
4406,4,6,125000,0.85,-2,0.032146,0.060235,-0.146485
4406,4,6,125000,0.85,-1,0.209486,0.056339,-0.173611
4406,4,6,125000,0.85,0,0.386574,0.059093,-0.194514
4406,4,6,125000,0.85,1,0.546844,0.068111,-0.210714
4406,4,6,125000,0.85,2,0.685116,0.082673,-0.224952
4406,4,6,125000,0.85,3,0.807041,0.101039,-0.239324
4406,4,6,125000,0.85,4,0.923892,0.122468,-0.255498
4406,4,6,125000,0.85,5,1.038427,0.147136,-0.273533
4406,4,6,125000,0.85,6,1.152173,0.175493,-0.293793
4406,4,6,125000,0.85,7,1.268762,0.208768,-0.318115
4406,4,6,125000,0.85,8,1.410886,0.254359,-0.359708
4406,4,6,125000,0.85,9,1.522188,0.297278,-0.38858
4406,4,6,125000,0.85,10,1.596088,0.332394,-0.398428
4406,4,6,125000,0.85,11,1.665021,0.369651,-0.408087
4406,4,6,125000,0.85,12,1.729339,0.408961,-0.417698
4406,4,6,125000,0.85,13,1.789199,0.450113,-0.427199
4406,4,6,125000,0.85,14,1.844783,0.492921,-0.436552
4406,4,6,125000,0.85,15,1.896272,0.537222,-0.44574
4406,4,6,125000,0.85,16,1.943841,0.582869,-0.454756
4406,4,6,125000,0.85,17,1.987679,0.629734,-0.463607
4406,4,6,125000,0.85,18,2.028041,0.677724,-0.47232
4406,4,6,125000,0.85,19,2.065378,0.72681,-0.480956
4406,4,6,125000,0.85,20,1.688684,0.585442,-0.325535
4406,4,6,125000,0.9,-20,-1.606448,0.673683,0.281368
4406,4,6,125000,0.9,-19,-1.562087,0.627879,0.264913
4406,4,6,125000,0.9,-18,-1.513503,0.582814,0.247711
4406,4,6,125000,0.9,-17,-1.460652,0.538665,0.229748
4406,4,6,125000,0.9,-16,-1.403799,0.49566,0.21117
4406,4,6,125000,0.9,-15,-1.343138,0.453984,0.192087
4406,4,6,125000,0.9,-14,-1.278615,0.413794,0.172455
4406,4,6,125000,0.9,-13,-1.210172,0.37526,0.152195
4406,4,6,125000,0.9,-12,-1.13793,0.338582,0.131303
4406,4,6,125000,0.9,-11,-1.06213,0.303945,0.109873
4406,4,6,125000,0.9,-10,-0.982894,0.27149,0.087997
4406,4,6,125000,0.9,-9,-0.90004,0.241331,0.065636
4406,4,6,125000,0.9,-8,-0.812949,0.213634,0.042429
4406,4,6,125000,0.9,-7,-0.721711,0.188752,0.017935
4406,4,6,125000,0.9,-6,-0.628067,0.166897,-0.007294
4406,4,6,125000,0.9,-5,-0.532355,0.147959,-0.032804
4406,4,6,125000,0.9,-4,-0.436545,0.13063,-0.05677
4406,4,6,125000,0.9,-3,-0.348382,0.113663,-0.073837
4406,4,6,125000,0.9,-2,-0.265448,0.098699,-0.085954
4406,4,6,125000,0.9,-1,-0.121631,0.088814,-0.128974
4406,4,6,125000,0.9,0,0.200637,0.091185,-0.228034
4406,4,6,125000,0.9,1,0.462179,0.099823,-0.273345
4406,4,6,125000,0.9,2,0.632398,0.110281,-0.287842
4406,4,6,125000,0.9,3,0.764794,0.125258,-0.297096
4406,4,6,125000,0.9,4,0.875088,0.144167,-0.306015
4406,4,6,125000,0.9,5,0.976073,0.165358,-0.315379
4406,4,6,125000,0.9,6,1.071196,0.188654,-0.32494
4406,4,6,125000,0.9,7,1.161427,0.214063,-0.334567
4406,4,6,125000,0.9,8,1.247185,0.241618,-0.344188
4406,4,6,125000,0.9,9,1.328627,0.271366,-0.353768
4406,4,6,125000,0.9,10,1.405666,0.30336,-0.363312
4406,4,6,125000,0.9,11,1.478036,0.337578,-0.372833
4406,4,6,125000,0.9,12,1.545483,0.373864,-0.382283
4406,4,6,125000,0.9,13,1.608063,0.412017,-0.391611
4406,4,6,125000,0.9,14,1.665947,0.451834,-0.400773
4406,4,6,125000,0.9,15,1.719329,0.493128,-0.409739
4406,4,6,125000,0.9,16,1.768409,0.535734,-0.418496
4406,4,6,125000,0.9,17,1.813362,0.579494,-0.427033
4406,4,6,125000,0.9,18,1.854342,0.624263,-0.435347
4406,4,6,125000,0.9,19,1.891496,0.669906,-0.443441
4406,4,6,125000,0.9,20,1.924955,0.716294,-0.451313
4406,4,6,250000,0.25,-20,-0.634109,0.303701,0.064266
4406,4,6,250000,0.25,-19,-0.614972,0.28341,0.060474
4406,4,6,250000,0.25,-18,-0.595491,0.263756,0.056883
4406,4,6,250000,0.25,-17,-0.57577,0.24476,0.053494
4406,4,6,250000,0.25,-16,-0.555965,0.22645,0.050308
4406,4,6,250000,0.25,-15,-0.53621,0.208841,0.047306
4406,4,6,250000,0.25,-14,-0.516526,0.191906,0.044431
4406,4,6,250000,0.25,-13,-0.497113,0.175667,0.04162
4406,4,6,250000,0.25,-12,-0.478184,0.160158,0.038765
4406,4,6,250000,0.25,-11,-0.459269,0.145205,0.035603
4406,4,6,250000,0.25,-10,-0.441057,0.13107,0.031958
4406,4,6,250000,0.25,-9,-0.420147,0.11681,0.026712
4406,4,6,250000,0.25,-8,-0.397289,0.103258,0.019533
4406,4,6,250000,0.25,-7,-0.363205,0.08878,0.00698
4406,4,6,250000,0.25,-6,-0.313477,0.074127,-0.012088
4406,4,6,250000,0.25,-5,-0.21582,0.056509,-0.044965
4406,4,6,250000,0.25,-4,-0.056643,0.035748,-0.083779
4406,4,6,250000,0.25,-3,0.095527,0.015787,-0.098934
4406,4,6,250000,0.25,-2,0.208745,0.012014,-0.09989
4406,4,6,250000,0.25,-1,0.319788,0.010722,-0.100115
4406,4,6,250000,0.25,0,0.429774,0.010346,-0.10006
4406,4,6,250000,0.25,1,0.538588,0.010585,-0.09979
4406,4,6,250000,0.25,2,0.645952,0.011347,-0.099297
4406,4,6,250000,0.25,3,0.751415,0.012643,-0.098526
4406,4,6,250000,0.25,4,0.854237,0.014563,-0.097389
4406,4,6,250000,0.25,5,0.953157,0.0173,-0.095746
4406,4,6,250000,0.25,6,1.045407,0.021264,-0.093324
4406,4,6,250000,0.25,7,1.122562,0.027684,-0.089329
4406,4,6,250000,0.25,8,1.181337,0.038796,-0.084265
4406,4,6,250000,0.25,9,1.19461,0.05611,-0.078687
4406,4,6,250000,0.25,10,1.170141,0.081295,-0.082405
4406,4,6,250000,0.25,11,1.11933,0.122913,-0.10659
4406,4,6,250000,0.25,12,1.069113,0.156919,-0.124384
4406,4,6,250000,0.25,13,0.986789,0.188975,-0.140595
